Serial,Disaster,Code Region,Code District,Code Commune,Location,District,Date,Duration (d),Source,Year,Month,Landslide
LA2003,LANDSLIDE,lka009,lka009001,lka009001015,Maddagama(GN),Ratnapura,2003-12-07,0,Ds Office,2003,12,1
RA2003,RAINS,lka009,lka009001,lka009001018,Kirimetithenna(GN),Ratnapura,2003-12-07,0,Ds Office,2003,12,1
RA2003,RAINS,lka009,lka009001,lka009001009,Deheragoda(GN),Ratnapura,2003-12-10,0,Ds Office,2003,12,1
LA2003,LANDSLIDE,lka009,lka009001,lka009001018,Mawela(GN),Ratnapura,2003-12-16,0,DI2003.12.18P18,2003,12,1
RA2004,RAINS,lka009,lka009001,lka009001018,Aldora(GN),Ratnapura,2004-01-20,0,Ds Office,2004,1,1
RA2004,RAINS,lka009,lka009001,lka009001015,Mamalgaha(GN),Ratnapura,2004-01-22,0,Ds Office,2004,1,1
RA2004,RAINS,lka009,lka009001,lka009001015,Alakolaella(GN),Ratnapura,2004-02-06,0,Ds Office,2004,2,1
RA2004,RAINS,lka009,lka009001,lka009001018,Polwathugoda(GN),Ratnapura,2004-03-20,0,Ds Office,2004,3,1
RA2004,RAINS,lka009,lka009001,lka009001015,Udagama(GN),Ratnapura,2004-03-31,0,Ds Office,2004,3,1
RA2004,RAINS,lka009,lka009001,lka009001018,Egoda Waleboda(GN),Ratnapura,2004-04-05,0,Ds Office,2004,4,1
RA2004,RAINS,lka009,lka009001,lka009001009,Ellawala(GN),Ratnapura,2004-04-14,0,Ds Office,2004,4,1
RA2004,RAINS,lka009,lka009001,lka009001009,Kanuggalla(GN),Ratnapura,2004-04-17,0,Ds Office,2004,4,1
RA2004,RAINS,lka009,lka009001,lka009001018,Ellepola(GN),Ratnapura,2004-04-23,0,Ds Office,2004,4,1
LA2004,LANDSLIDE,lka009,lka009001,lka009001012,Samagipura(GN),Ratnapura,2004-04-27,0,DS OFFICE,2004,4,1
LA2004,LANDSLIDE,lka009,lka009001,lka009001012,Thiriwanaketiya(GN),Ratnapura,2004-04-27,0,ASD,2004,4,1
LA2004,LANDSLIDE,lka009,lka009001,lka009001012,Weralupae(GN),Ratnapura,2004-04-27,0,DI2004.04.29P01,2004,4,1
RA2004,RAINS,lka009,lka009001,lka009001009,Deheragoda(GN),Ratnapura,2004-05-16,0,Ds Office,2004,5,1
RA2004,RAINS,lka009,lka009001,lka009001015,Meddethalawa(GN),Ratnapura,2004-05-19,0,Ds Office,2004,5,1
RA2004,RAINS,lka009,lka009001,lka009001018,Pallekanda(GN),Ratnapura,2004-05-22,0,Ds Office,2004,5,1
RA2004,RAINS,lka009,lka009001,lka009001018,Pallekanda(GN),Ratnapura,2004-05-23,0,Ds Office,2004,5,1
RA2004,RAINS,lka009,lka009001,lka009001018,Aldora(GN),Ratnapura,2004-05-25,0,Ds Office,2004,5,1
RA2004,RAINS,lka009,lka009001,lka009001015,Pidaligannawela(GN),Ratnapura,2004-06-05,0,Ds Office,2004,6,1
RA2004,RAINS,lka009,lka009001,lka009001018,Messana(GN),Ratnapura,2004-07-05,0,Ds Office,2004,7,1
RA2004,RAINS,lka009,lka009001,lka009001018,Dehigasthalawa(GN),Ratnapura,2004-09-26,0,Ds Office,2004,9,1
RA2004,RAINS,lka009,lka009001,lka009001018,Thotupalathenna(GN),Ratnapura,2004-09-26,0,Ds Office,2004,9,1
LA2004,LANDSLIDE,lka009,lka009001,lka009001003,Asgangula(GN),Ratnapura,2004-09-27,0,DI20040929P21,2004,9,1
RA2004,RAINS,lka009,lka009001,lka009001015,Belihuloya(GN),Ratnapura,2004-10-06,0,Ds Office,2004,10,1
RA2004,RAINS,lka009,lka009001,lka009001015,Bolthumbe(GN),Ratnapura,2004-10-06,0,Ds Office,2004,10,1
RA2004,RAINS,lka009,lka009001,lka009001015,Muttettuwegama(GN),Ratnapura,2004-10-31,0,Ds Office,2004,10,1
RA2004,RAINS,lka009,lka009001,lka009001009,Epitawala(GN),Ratnapura,2004-11-08,0,Ds Office,2004,11,1
RA2004,RAINS,lka009,lka009001,lka009001009,Matuwagala(GN),Ratnapura,2004-11-08,0,Ds Office,2004,11,1
RA2004,RAINS,lka009,lka009001,lka009001015,Ihala Galagama(GN),Ratnapura,2004-12-11,0,Ds Office,2004,12,1
RA2005,RAINS,lka009,lka009001,lka009001018,Welage(GN),Ratnapura,2005-01-02,0,Ds Office,2005,1,1
RA2005,RAINS,lka009,lka009001,lka009001015,Alakolaella(GN),Ratnapura,2005-01-06,0,Ds Office,2005,1,1
RA2005,RAINS,lka009,lka009001,lka009001018,Balangoda(GN),Ratnapura,2005-01-26,0,Ds Office,2005,1,1
RA2005,RAINS,lka009,lka009001,lka009001009,Ellawala Pahalagama(GN),Ratnapura,2005-02-02,0,Ds Office,2005,2,1
RA2005,RAINS,lka009,lka009001,lka009001015,Kumbalagama(GN),Ratnapura,2005-02-25,0,Ds Office,2005,2,1
LA2005,LANDSLIDE,lka009,lka009001,lka009001024,,Ratnapura,2005-03-08,0,Pelmadulla Ds Office,2005,3,1
RA2005,RAINS,lka009,lka009001,lka009001015,Kanathiriyanwala(GN),Ratnapura,2005-03-18,0,Ds Office,2005,3,1
RA2005,RAINS,lka009,lka009001,lka009001018,Damahana(GN),Ratnapura,2005-03-20,0,Ds Office,2005,3,1
RA2005,RAINS,lka009,lka009001,lka009001015,Kanathiriyanwela(GN),Ratnapura,2005-03-20,0,Ds Office,2005,3,1
RA2005,RAINS,lka009,lka009001,lka009001015,Maddegama(GN),Ratnapura,2005-03-20,0,Ds Office,2005,3,1
RA2005,RAINS,lka009,lka009001,lka009001015,Pinnawala(GN),Ratnapura,2005-03-20,0,Ds Office,2005,3,1
RA2005,RAINS,lka009,lka009001,lka009001009,Idangoda(GN),Ratnapura,2005-03-21,0,Ds Office,2005,3,1
RA2005,RAINS,lka009,lka009001,lka009001018,Kiridigala(GN),Ratnapura,2005-03-21,0,Ds Office,2005,3,1
RA2005,RAINS,lka009,lka009001,lka009001015,Kumburutheniwela(GN),Ratnapura,2005-03-23,0,Ds Office,2005,3,1
RA2005,RAINS,lka009,lka009001,lka009001015,Ihalagama(GN),Ratnapura,2005-03-24,0,Ds Office,2005,3,1
RA2005,RAINS,lka009,lka009001,lka009001045,Urawala(GN),Ratnapura,2005-03-28,0,Ds Office,2005,3,1
RA2005,RAINS,lka009,lka009001,lka009001015,Pallewela(GN),Ratnapura,2005-03-31,0,Ds Office,2005,3,1
RA2005,RAINS,lka009,lka009001,lka009001009,Yatipawwa(GN),Ratnapura,2005-04-02,0,Ds Office,2005,4,1
RA2005,RAINS,lka009,lka009001,lka009001015,Oluganthota(GN),Ratnapura,2005-04-04,0,Ds Office,2005,4,1
RA2005,RAINS,lka009,lka009001,lka009001015,Seelogama(GN),Ratnapura,2005-04-04,0,Ds Office,2005,4,1
RA2005,RAINS,lka009,lka009001,lka009001015,Waleboda North(GN),Ratnapura,2005-04-04,0,Ds Office,2005,4,1
LA2005,LANDSLIDE,lka009,lka009001,lka009001018,Rassagala(GN),Ratnapura,2005-04-09,2,Balangoda Ds Office,2005,4,1
RA2005,RAINS,lka009,lka009001,lka009001018,Rassagala(GN),Ratnapura,2005-04-18,0,Ds Office,2005,4,1
RA2005,RAINS,lka009,lka009001,lka009001018,Thalangama(GN),Ratnapura,2005-04-24,0,Ds Office,2005,4,1
LA2005,LANDSLIDE,lka009,lka009001,lka009001015,Budunwela(GN),Ratnapura,2005-04-25,0,Imbulpe Ds Office,2005,4,1
LA2005,LANDSLIDE,lka009,lka009001,lka009001045,Ilukkumbura(GN),Ratnapura,2005-04-25,0,Weligepola Ds Office,2005,4,1
RA2005,RAINS,lka009,lka009001,lka009001015,Seelogama(GN),Ratnapura,2005-04-25,0,Ds Office,2005,4,1
RA2005,RAINS,lka009,lka009001,lka009001015,Welanhinna(GN),Ratnapura,2005-04-25,0,Ds Office,2005,4,1
RA2005,RAINS,lka009,lka009001,lka009001018,Kirindigala(GN),Ratnapura,2005-04-26,0,Ds Office,2005,4,1
RA2005,RAINS,lka009,lka009001,lka009001018,Kumaragama(GN),Ratnapura,2005-04-26,0,Ds Office,2005,4,1
RA2005,RAINS,lka009,lka009001,lka009001015,Gurubevila(GN),Ratnapura,2005-05-04,0,Ds Office,2005,5,1
RA2005,RAINS,lka009,lka009001,lka009001015,Kumbalgama(GN),Ratnapura,2005-05-04,0,Ds Office,2005,5,1
RA2005,RAINS,lka009,lka009001,lka009001015,Pidaligannawela(GN),Ratnapura,2005-05-04,0,Ds Office,2005,5,1
LA2005,LANDSLIDE,lka009,lka009001,lka009001015,"Dethanagalawatta, Ihala Kotasa",Ratnapura,2005-06-12,0,Imbulpe Ds Office,2005,6,1
RA2005,RAINS,lka009,lka009001,lka009001015,Pallewela(GN),Ratnapura,2005-06-12,0,Ds Office,2005,6,1
RA2005,RAINS,lka009,lka009001,lka009001015,Selogama(GN),Ratnapura,2005-06-12,0,Ds Office,2005,6,1
RA2005,RAINS,lka009,lka009001,lka009001045,Badullegama(GN),Ratnapura,2005-07-15,0,Ds Office,2005,7,1
RA2005,RAINS,lka009,lka009001,lka009001009,Deheragoda(GN),Ratnapura,2005-08-28,0,Ds Office,2005,8,1
RA2005,RAINS,lka009,lka009001,lka009001015,Amuwathugoda(GN),Ratnapura,2005-09-19,0,Ds Office,2005,9,1
RA2005,RAINS,lka009,lka009001,lka009001015,Atawakwela(GN),Ratnapura,2005-09-19,0,Ds Office,2005,9,1
RA2005,RAINS,lka009,lka009001,lka009001018,Pallekanda(GN),Ratnapura,2005-09-26,0,Ds Office,2005,9,1
RA2005,RAINS,lka009,lka009001,lka009001009,Hadukanda(GN),Ratnapura,2005-10-03,0,Ds Office,2005,10,1
RA2005,RAINS,lka009,lka009001,lka009001015,Bolthumbe(GN),Ratnapura,2005-10-04,0,Ds Office,2005,10,1
RA2005,RAINS,lka009,lka009001,lka009001015,Hatharabage(GN),Ratnapura,2005-10-04,0,Ds Office,2005,10,1
RA2005,RAINS,lka009,lka009001,lka009001015,Kanathiriyanwela(GN),Ratnapura,2005-10-23,0,Ds Office,2005,10,1
RA2005,RAINS,lka009,lka009001,lka009001018,Vijanathkumbura(GN),Ratnapura,2005-11-15,0,Ds Office,2005,11,1
RA2005,RAINS,lka009,lka009001,lka009001015,Gallenakanda(GN),Ratnapura,2005-11-20,0,Ds Office,2005,11,1
LA2005,LANDSLIDE,lka009,lka009001,lka009001006,Parakaduwa(GN),Ratnapura,2005-11-21,0,DI20051123P05,2005,11,1
RA2005,RAINS,lka009,lka009001,lka009001021,Hallinna(GN),Ratnapura,2005-11-21,0,Ds Office,2005,11,1
LA2005,LANDSLIDE,lka009,lka009001,lka009001006,Pathberiya(GN),Ratnapura,2005-11-23,0,Kuruvita Ds Office,2005,11,1
RA2005,RAINS,lka009,lka009001,lka009001015,Pidaligannawela(GN),Ratnapura,2005-11-24,0,Ds Office,2005,11,1
LA2005,LANDSLIDE,lka009,lka009001,lka009001015,Gurubevilagama(GN),Ratnapura,2005-12-05,0,Imbulpe Ds Office,2005,12,1
LA2005,LANDSLIDE,lka009,lka009001,lka009001051,Henegoda(GN),Ratnapura,2005-12-05,0,ASD,2005,12,1
LA2005,LANDSLIDE,lka009,lka009001,lka009001015,Kanathiriyanwela(GN),Ratnapura,2005-12-05,0,Imbulpe Ds Office,2005,12,1
LA2005,LANDSLIDE,lka009,lka009001,lka009001015,Pallewela(GN),Ratnapura,2005-12-05,0,Imbulpe Ds Office,2005,12,1
LA2005,LANDSLIDE,lka009,lka009001,lka009001015,,Ratnapura,2005-12-05,0,Imbulpe Ds Office,2005,12,1
RA2005,RAINS,lka009,lka009001,lka009001009,Matuwagala(GN),Ratnapura,2005-12-05,0,Ds Office,2005,12,1
RA2005,RAINS,lka009,lka009001,lka009001018,Rassagala(GN),Ratnapura,2005-12-16,0,Ds Office,2005,12,1
RA2005,RAINS,lka009,lka009001,lka009001015,Pidaligannawela(GN),Ratnapura,2005-12-30,0,Ds Office,2005,12,1
RA2005,RAINS,lka009,lka009001,lka009001015,Pinnawala(GN),Ratnapura,2005-12-30,0,Ds Office,2005,12,1
RA2006,RAINS,lka009,lka009001,lka009001015,Mamalgaha(GN),Ratnapura,2006-01-31,0,Ds Office,2006,1,1
LA2006,LANDSLIDE,lka009,lka009001,lka009001018,Sarasvathiwatta,Ratnapura,2006-02-11,0,Ds Office,2006,2,1
LA2006,LANDSLIDE,lka009,lka009001,lka009001015,Bolthumbe (GN),Ratnapura,2006-03-07,0,Ds Office,2006,3,1
RA2006,RAINS,lka009,lka009001,lka009001015,Bolthumbe(GN),Ratnapura,2006-03-07,0,Ds Office,2006,3,1
RA2006,RAINS,lka009,lka009001,lka009001018,Thumbagoda(GN),Ratnapura,2006-03-07,0,Ds Office,2006,3,1
RA2006,RAINS,lka009,lka009001,lka009001009,Akurana(GN),Ratnapura,2006-03-14,0,Ds Office,2006,3,1
RA2006,RAINS,lka009,lka009001,lka009001009,Ellagawa(GN),Ratnapura,2006-03-14,0,Ds Office,2006,3,1
RA2006,RAINS,lka009,lka009001,lka009001009,Matuwagala(GN),Ratnapura,2006-03-15,0,Ds Office,2006,3,1
RA2006,RAINS,lka009,lka009001,lka009001015,Ihalagalagama(GN),Ratnapura,2006-03-28,0,Ds Office,2006,3,1
RA2006,RAINS,lka009,lka009001,lka009001009,Kiriella(GN),Ratnapura,2006-04-26,0,Ds Office,2006,4,1
RA2006,RAINS,lka009,lka009001,lka009001045,Gangodagama(GN),Ratnapura,2006-04-30,0,Ds Office,2006,4,1
RA2006,RAINS,lka009,lka009001,lka009001018,Thanjanthenna(GN),Ratnapura,2006-05-04,0,Ds Office,2006,5,1
RA2006,RAINS,lka009,lka009001,lka009001045,Urawala(GN),Ratnapura,2006-05-24,0,Ds Office,2006,5,1
RA2006,RAINS,lka009,lka009001,lka009001015,Muttettuwegama(GN),Ratnapura,2006-05-30,0,Ds Office,2006,5,1
RA2006,RAINS,lka009,lka009001,lka009001015,Thotapalla(GN),Ratnapura,2006-06-02,0,Ds Office,2006,6,1
RA2006,RAINS,lka009,lka009001,lka009001048,Julangete(GN),Ratnapura,2006-06-07,0,Ds Office,2006,6,1
RA2006,RAINS,lka009,lka009001,lka009001048,Padalangala(GN),Ratnapura,2006-06-07,0,Ds Office,2006,6,1
LA2006,LANDSLIDE,lka009,lka009001,lka009001015,"Madyagama, Dethanagala",Ratnapura,2006-06-22,0,Ds Office,2006,6,1
RA2006,RAINS,lka009,lka009001,lka009001015,Belihuloya(GN),Ratnapura,2006-07-01,0,Ds Office,2006,7,1
LA2006,LANDSLIDE,lka009,lka009001,lka009001045,Bopitigoda(GN),Ratnapura,2006-07-11,0,DS OFFICE,2006,7,1
LA2006,LANDSLIDE,lka009,lka009001,lka009001045,Kongasthenna(GN),Ratnapura,2006-07-11,0,DS OFFICE,2006,7,1
LA2006,LANDSLIDE,lka009,lka009001,lka009001045,Panana(GN),Ratnapura,2006-07-11,2,Weligepola Ds Office,2006,7,1
LA2006,LANDSLIDE,lka009,lka009001,lka009001015,,Ratnapura,2006-07-11,0,Ds Office,2006,7,1
LA2006,LANDSLIDE,lka009,lka009001,lka009001045,,Ratnapura,2006-07-11,2,Weligepola Ds Office,2006,7,1
RA2006,RAINS,lka009,lka009001,lka009001009,Hadukanda(GN),Ratnapura,2006-07-18,0,Ds Office,2006,7,1
LA2006,LANDSLIDE,lka009,lka009001,lka009001030,Gangodakanda (GN),Ratnapura,2006-08-11,0,LANKADEEPA20061110,2006,8,1
LA2006,LANDSLIDE,lka009,lka009001,lka009001051,Helaudakanda (GN),Ratnapura,2006-08-15,0,20060817NEWSPAPER,2006,8,1
RA2006,RAINS,lka009,lka009001,lka009001018,Dehigasthalawa(GN),Ratnapura,2006-10-02,0,Ds Office,2006,10,1
RA2006,RAINS,lka009,lka009001,lka009001036,Erabedda(GN),Ratnapura,2006-10-13,0,Ds Office,2006,10,1
RA2006,RAINS,lka009,lka009001,lka009001045,Bopitigoda(GN),Ratnapura,2006-10-20,0,Ds Office,2006,10,1
LA2006,LANDSLIDE,lka009,lka009001,lka009001006,Meneripitiya (GN),Ratnapura,2006-10-21,0,LANKADEEPA20061030,2006,10,1
RA2006,RAINS,lka009,lka009001,lka009001045,Thennahena(GN),Ratnapura,2006-10-23,0,Ds Office,2006,10,1
LA2006,LANDSLIDE,lka009,lka009001,lka009001006,Meneripitiya (GN),Ratnapura,2006-10-29,0,Ds Office,2006,10,1
LA2006,LANDSLIDE,lka009,lka009001,lka009001015,Kumburutheniwela (GN),Ratnapura,2006-11-03,0,Ds Office,2006,11,1
LA2006,LANDSLIDE,lka009,lka009001,lka009001018,Thalangama(GN),Ratnapura,2006-11-11,0,DIWAINA20061113 ,2006,11,1
LA2006,LANDSLIDE,lka009,lka009001,lka009001015,"Bolthumbe (GN), Bellankanda (GN)",Ratnapura,2006-11-25,0,LANKADEEPA20061127,2006,11,1
RA2006,RAINS,lka009,lka009001,lka009001015,Pinnawala(GN),Ratnapura,2006-11-25,0,LANKADEEPA20061125 ,2006,11,1
RA2006,RAINS,lka009,lka009001,lka009001018,Aldora(GN),Ratnapura,2006-11-29,0,Ds Office,2006,11,1
RA2006,RAINS,lka009,lka009001,lka009001018,Balangoda(GN),Ratnapura,2006-11-29,0,Ds Office,2006,11,1
RA2006,RAINS,lka009,lka009001,lka009001018,Batugammana(GN),Ratnapura,2006-11-29,0,Ds Office,2006,11,1
RA2006,RAINS,lka009,lka009001,lka009001018,Durakanda(GN),Ratnapura,2006-11-29,0,Ds Office,2006,11,1
RA2006,RAINS,lka009,lka009001,lka009001018,Egoda Waleboda(GN),Ratnapura,2006-11-29,0,Ds Office,2006,11,1
RA2006,RAINS,lka009,lka009001,lka009001018,Ellewatta(GN),Ratnapura,2006-11-29,0,Ds Office,2006,11,1
RA2006,RAINS,lka009,lka009001,lka009001018,Ellewela(GN),Ratnapura,2006-11-29,0,Ds Office,2006,11,1
RA2006,RAINS,lka009,lka009001,lka009001018,Gawarahena(GN),Ratnapura,2006-11-29,0,Ds Office,2006,11,1
RA2006,RAINS,lka009,lka009001,lka009001018,Horaketiya(GN),Ratnapura,2006-11-29,0,Ds Office,2006,11,1
RA2006,RAINS,lka009,lka009001,lka009001018,Jahinkanda(GN),Ratnapura,2006-11-29,0,Ds Office,2006,11,1
RA2006,RAINS,lka009,lka009001,lka009001018,Kiridigala(GN),Ratnapura,2006-11-29,0,Ds Office,2006,11,1
RA2006,RAINS,lka009,lka009001,lka009001018,Kumaragama(GN),Ratnapura,2006-11-29,0,Ds Office,2006,11,1
RA2006,RAINS,lka009,lka009001,lka009001018,Messenna(GN),Ratnapura,2006-11-29,0,Ds Office,2006,11,1
RA2006,RAINS,lka009,lka009001,lka009001018,Molamuraya(GN),Ratnapura,2006-11-29,0,Ds Office,2006,11,1
RA2006,RAINS,lka009,lka009001,lka009001018,Thalangama(GN),Ratnapura,2006-11-29,0,Ds Office,2006,11,1
RA2006,RAINS,lka009,lka009001,lka009001018,Welage(GN),Ratnapura,2006-11-29,0,Ds Office,2006,11,1
RA2006,RAINS,lka009,lka009001,lka009001045,Ilukkumbura(GN),Ratnapura,2006-12-05,0,Ds Office,2006,12,1
RA2007,RAINS,lka009,lka009001,lka009001036,Horangala(GN),Ratnapura,2007-01-17,0,Ds Office,2007,1,1
RA2007,RAINS,lka009,lka009001,lka009001018,Meddekanda(GN),Ratnapura,2007-01-20,0,Ds Office,2007,1,1
LA2007,LANDSLIDE,lka009,lka009001,lka009001006,Ekneligoda North(GN),Ratnapura,2007-02-05,0,LANKADEEPA20070504 ,2007,2,1
RA2007,RAINS,lka009,lka009001,lka009001033,Gagalagamuwa(GN),Ratnapura,2007-02-10,0,Ds Office,2007,2,1
RA2007,RAINS,lka009,lka009001,lka009001009,Epitawala(GN),Ratnapura,2007-03-06,0,Ds Office,2007,3,1
RA2007,RAINS,lka009,lka009001,lka009001033,Jathuwangoda(GN),Ratnapura,2007-03-11,0,Ds Office,2007,3,1
RA2007,RAINS,lka009,lka009001,lka009001018,Welekumbura(GN),Ratnapura,2007-03-12,0,Ds Office,2007,3,1
RA2007,RAINS,lka009,lka009001,lka009001018,Rassagala(GN),Ratnapura,2007-03-14,0,Ds Office,2007,3,1
RA2007,RAINS,lka009,lka009001,lka009001009,Ellawala Pahalagama(GN),Ratnapura,2007-03-18,0,Ds Office,2007,3,1
RA2007,RAINS,lka009,lka009001,lka009001021,Madola(GN),Ratnapura,2007-03-21,0,Ds Office,2007,3,1
RA2007,RAINS,lka009,lka009001,lka009001018,Kiridigala(GN),Ratnapura,2007-03-22,0,Ds Office,2007,3,1
RA2007,RAINS,lka009,lka009001,lka009001021,Batadura(GN),Ratnapura,2007-03-25,0,Ds Office,2007,3,1
RA2007,RAINS,lka009,lka009001,lka009001021,Hattella(GN),Ratnapura,2007-03-25,0,Ds Office,2007,3,1
RA2007,RAINS,lka009,lka009001,lka009001021,Opanayaka(GN),Ratnapura,2007-03-25,0,Ds Office,2007,3,1
RA2007,RAINS,lka009,lka009001,lka009001018,Pettigala(GN),Ratnapura,2007-05-01,0,Ds Office,2007,5,1
RA2007,RAINS,lka009,lka009001,lka009001048,New Town(GN),Ratnapura,2007-05-11,0,Ds Office,2007,5,1
RA2007,RAINS,lka009,lka009001,lka009001009,Dodampe West(GN),Ratnapura,2007-05-20,0,Ds Office,2007,5,1
LA2007,LANDSLIDE,lka009,lka009001,lka009001027,,Ratnapura,2007-06-22,0,Diwaina20070703,2007,6,1
RA2007,RAINS,lka009,lka009001,lka009001015,Pidaligannawela(GN),Ratnapura,2007-07-08,0,Ds Office,2007,7,1
RA2007,RAINS,lka009,lka009001,lka009001033,Hagarangala(GN),Ratnapura,2007-07-09,0,Ds Office,2007,7,1
LA2007,LANDSLIDE,lka009,lka009001,lka009001021,Madola(GN),Ratnapura,2007-08-11,0,EOC,2007,8,1
RA2007,RAINS,lka009,lka009001,lka009001015,Wegapitiya(GN),Ratnapura,2007-08-31,0,Ds Office,2007,8,1
RA2007,RAINS,lka009,lka009001,lka009001033,Gagalagamuwa(GN),Ratnapura,2007-09-17,0,Ds Office,2007,9,1
RA2007,RAINS,lka009,lka009001,lka009001018,Massenna(GN),Ratnapura,2007-09-17,0,Ds Office,2007,9,1
RA2007,RAINS,lka009,lka009001,lka009001033,Wewelkandura(GN),Ratnapura,2007-09-20,0,Ds Office,2007,9,1
RA2007,RAINS,lka009,lka009001,lka009001033,Wembiyagoda(GN),Ratnapura,2007-09-21,0,Ds Office,2007,9,1
RA2007,RAINS,lka009,lka009001,lka009001048,Hingura Ara(GN),Ratnapura,2007-10-11,0,Ds Office,2007,10,1
RA2007,RAINS,lka009,lka009001,lka009001048,Kalagedi Ara(GN),Ratnapura,2007-10-11,0,Ds Office,2007,10,1
RA2007,RAINS,lka009,lka009001,lka009001048,Padalangala(GN),Ratnapura,2007-10-11,0,Ds Office,2007,10,1
RA2007,RAINS,lka009,lka009001,lka009001033,Koswatta(GN),Ratnapura,2007-10-20,0,Ds Office,2007,10,1
LA2007,LANDSLIDE,lka009,lka009001,lka009001012,Kahangama(GN),Ratnapura,2007-10-22,0,EOC,2007,10,1
RA2007,RAINS,lka009,lka009001,lka009001048,Kumbugoda Ara(GN),Ratnapura,2007-11-10,0,Ds Office,2007,11,1
RA2007,RAINS,lka009,lka009001,lka009001015,Ihalagama(GN),Ratnapura,2007-11-15,0,Ds Office,2007,11,1
RA2007,RAINS,lka009,lka009001,lka009001021,Akarella(GN),Ratnapura,2007-11-20,0,Ds Office,2007,11,1
RA2007,RAINS,lka009,lka009001,lka009001015,Pallewela(N),Ratnapura,2007-11-20,0,Ds Office,2007,11,1
RA2007,RAINS,lka009,lka009001,lka009001015,Amuwathugoda(GN),Ratnapura,2007-11-21,0,Ds Office,2007,11,1
RA2007,RAINS,lka009,lka009001,lka009001015,Maddegama(GN),Ratnapura,2007-11-21,0,Ds Office,2007,11,1
LA2007,LANDSLIDE,lka009,lka009001,lka009001051,Kumburugamuwa(GN),Ratnapura,2007-12-05,0,LANKADEEPA20070516,2007,12,1
