Serial,Disaster,Code Region,Code District,Code Commune,Location,District,Date,Duration (d),Source,Year,Month,Landslide
RA2007,RAINS,lka009,lka009001,lka009001018,Polwathugoda(GN),Ratnapura,2007-12-11,0,Ds Office,2007,12,1
LA2007,LANDSLIDE,lka009,lka009001,lka009001012,Malwala(GN),Ratnapura,2007-12-18,0,EOC,2007,12,1
RA2007,RAINS,lka009,lka009001,lka009001015,Puwakgahawela(GN),Ratnapura,2007-12-19,0,Ds Office,2007,12,1
RA2007,RAINS,lka009,lka009001,lka009001015,Imbulpe(GN),Ratnapura,2007-12-22,0,Ds Office,2007,12,1
LA2007,LANDSLIDE,lka009,lka009001,lka009001036,Kolombugama(GN),Ratnapura,2007-12-25,0,EOC,2007,12,1
RA2008,RAINS,lka009,lka009001,lka009001018,Polwathugoda(GN),Ratnapura,2008-01-04,0,Ds Office,2008,1,1
RA2008,RAINS,lka009,lka009001,lka009001018,Welekumbura(GN),Ratnapura,2008-01-04,0,ASD,2008,1,1
RA2008,RAINS,lka009,lka009001,lka009001018,Rajawaka(GN),Ratnapura,2008-01-12,0,Ds Office,2008,1,1
LA2008,LANDSLIDE,lka009,lka009001,lka009001036,,Ratnapura,2008-02-06,0,EOC,2008,2,1
RA2008,RAINS,lka009,lka009001,lka009001021,Pelenkanda(GN),Ratnapura,2008-03-03,0,Ds Office,2008,3,1
RA2008,RAINS,lka009,lka009001,lka009001021,Udawela(GN),Ratnapura,2008-03-03,0,Ds Office,2008,3,1
RA2008,RAINS,lka009,lka009001,lka009001033,Panapola(GN),Ratnapura,2008-03-04,0,Ds Office,2008,3,1
RA2008,RAINS,lka009,lka009001,lka009001033,Wewagama(GN),Ratnapura,2008-03-10,0,Ds Office,2008,3,1
LA2008,LANDSLIDE,lka009,lka009001,lka009001018,Damahana(GN),Ratnapura,2008-03-15,0,Ds Office,2008,3,1
LA2008,LANDSLIDE,lka009,lka009001,lka009001018,Kumaragama(GN),Ratnapura,2008-03-15,0,Ds Office,2008,3,1
LA2008,LANDSLIDE,lka009,lka009001,lka009001018,Pallekanda(GN),Ratnapura,2008-03-15,0,Ds Office,2008,3,1
LA2008,LANDSLIDE,lka009,lka009001,lka009001018,Thalangama(GN),Ratnapura,2008-03-15,0,Ds Office,2008,3,1
LA2008,LANDSLIDE,lka009,lka009001,lka009001018,Vikiliya(GN),Ratnapura,2008-03-15,0,Ds Office,2008,3,1
RA2008,RAINS,lka009,lka009001,lka009001018,Kirimetithenna(GN),Ratnapura,2008-03-15,0,Ds Office,2008,3,1
RA2008,RAINS,lka009,lka009001,lka009001018,Rassagala(GN),Ratnapura,2008-03-24,0,Ds Office,2008,3,1
LA2008,LANDSLIDE,lka009,lka009001,lka009001018,"Horaketiya (GN), Pallekanda (GN)",Ratnapura,2008-03-29,0,EOC,2008,3,1
RA2008,RAINS,lka009,lka009001,lka009001033,Wewelkandura(GN),Ratnapura,2008-04-06,0,Ds Office,2008,4,1
RA2008,RAINS,lka009,lka009001,lka009001033,Koswatta(GN),Ratnapura,2008-04-16,0,Ds Office,2008,4,1
RA2008,RAINS,lka009,lka009001,lka009001033,Hagarangala(GN),Ratnapura,2008-04-23,0,Ds Office,2008,4,1
LA2008,LANDSLIDE,lka009,lka009001,lka009001033,Dolekanda(GN),Ratnapura,2008-04-28,0,Ds Office,2008,4,1
LA2008,LANDSLIDE,lka009,lka009001,lka009001033,Gagalagamuwa(GN),Ratnapura,2008-04-28,0,Ds Office,2008,4,1
LA2008,LANDSLIDE,lka009,lka009001,lka009001033,Hagarangala(GN),Ratnapura,2008-04-28,0,Ds Office,2008,4,1
LA2008,LANDSLIDE,lka009,lka009001,lka009001033,Jathuwangoda(GN),Ratnapura,2008-04-28,0,Ds Office,2008,4,1
LA2008,LANDSLIDE,lka009,lka009001,lka009001033,Kalawana East(GN),Ratnapura,2008-04-28,0,Ds Office,2008,4,1
LA2008,LANDSLIDE,lka009,lka009001,lka009001033,Kodippilikanda(GN),Ratnapura,2008-04-28,0,Ds Office,2008,4,1
LA2008,LANDSLIDE,lka009,lka009001,lka009001033,Kukulegama North(GN),Ratnapura,2008-04-28,0,Ds Office,2008,4,1
LA2008,LANDSLIDE,lka009,lka009001,lka009001021,Madola (GN),Ratnapura,2008-04-28,0,EOC,2008,4,1
LA2008,LANDSLIDE,lka009,lka009001,lka009001033,Rambuka(GN),Ratnapura,2008-04-28,0,Ds Office,2008,4,1
LA2008,LANDSLIDE,lka009,lka009001,lka009001033,Thapassarakanda(GN),Ratnapura,2008-04-28,0,Ds Office,2008,4,1
LA2008,LANDSLIDE,lka009,lka009001,lka009001033,Wembiyagoda(GN),Ratnapura,2008-04-28,0,Ds Office,2008,4,1
RA2008,RAINS,lka009,lka009001,lka009001039,Atakalapanna(GN),Ratnapura,2008-04-28,0,Ds Office,2008,4,1
RA2008,RAINS,lka009,lka009001,lka009001039,Bungiriya(GN),Ratnapura,2008-04-28,0,Ds Office,2008,4,1
RA2008,RAINS,lka009,lka009001,lka009001039,Colony,Ratnapura,2008-04-28,0,Ds Office,2008,4,1
RA2008,RAINS,lka009,lka009001,lka009001039,Gabbela(GN),Ratnapura,2008-04-28,0,Ds Office,2008,4,1
RA2008,RAINS,lka009,lka009001,lka009001039,Nabuluwa(GN),Ratnapura,2008-04-28,0,Ds Office,2008,4,1
RA2008,RAINS,lka009,lka009001,lka009001039,Nugawela West(GN),Ratnapura,2008-04-28,0,Ds Office,2008,4,1
RA2008,RAINS,lka009,lka009001,lka009001039,Panapitiya North(GN),Ratnapura,2008-04-28,0,Ds Office,2008,4,1
RA2008,RAINS,lka009,lka009001,lka009001039,Udaha Hawpe(GN),Ratnapura,2008-04-28,0,Ds Office,2008,4,1
RA2008,RAINS,lka009,lka009001,lka009001039,Weladura(GN),Ratnapura,2008-04-28,0,Ds Office,2008,4,1
RA2008,RAINS,lka009,lka009001,lka009001039,Yatagara(GN),Ratnapura,2008-04-28,0,Ds Office,2008,4,1
LA2008,LANDSLIDE,lka009,lka009001,lka009001024,Dewalegama(GN),Ratnapura,2008-04-29,0,EOC,2008,4,1
LA2008,LANDSLIDE,lka009,lka009001,lka009001027,Kehelovitigama(GN),Ratnapura,2008-04-29,0,EOC,2008,4,1
LA2008,LANDSLIDE,lka009,lka009001,lka009001027,Samangama(GN),Ratnapura,2008-04-29,0,EOC,2008,4,1
RA2008,RAINS,lka009,lka009001,lka009001018,Pettigala(GN),Ratnapura,2008-05-03,0,Ds Office,2008,5,1
RA2008,RAINS,lka009,lka009001,lka009001021,Hallinna(GN),Ratnapura,2008-05-07,0,Ds Office,2008,5,1
LA2008,LANDSLIDE,lka009,lka009001,lka009001009,Akurana(GN),Ratnapura,2008-05-12,0,EOC,2008,5,1
RA2008,RAINS,lka009,lka009001,lka009001009,Idangoda(GN),Ratnapura,2008-05-14,0,Ds Office,2008,5,1
RA2008,RAINS,lka009,lka009001,lka009001033,Kodippilikanda(GN),Ratnapura,2008-05-27,0,Ds Office,2008,5,1
RA2008,RAINS,lka009,lka009001,lka009001015,Aluthnuwara(GN),Ratnapura,2008-05-30,0,Ds Office,2008,5,1
LA2008,LANDSLIDE,lka009,lka009001,lka009001033,Gagalagamuwa(GN),Ratnapura,2008-05-31,0,Ds Office,2008,5,1
LA2008,LANDSLIDE,lka009,lka009001,lka009001033,Hapugoda(GN),Ratnapura,2008-05-31,0,Ds Office,2008,5,1
LA2008,LANDSLIDE,lka009,lka009001,lka009001033,Rambuka(GN),Ratnapura,2008-05-31,0,Ds Office,2008,5,1
LA2008,LANDSLIDE,lka009,lka009001,lka009001003,Vilegoda(GN),Ratnapura,2008-05-31,0,EOC,2008,5,1
LA2008,LANDSLIDE,lka009,lka009001,lka009001033,Weddagala East(GN),Ratnapura,2008-05-31,0,Ds Office,2008,5,1
LA2008,LANDSLIDE,lka009,lka009001,lka009001033,Weddagala West(GN),Ratnapura,2008-05-31,0,Ds Office,2008,5,1
RA2008,RAINS,lka009,lka009001,lka009001033,Wewelkandura(GN),Ratnapura,2008-05-31,0,Ds Office,2008,5,1
RA2008,RAINS,lka009,lka009001,lka009001021,Madola(GN),Ratnapura,2008-06-03,0,Ds Office,2008,6,1
RA2008,RAINS,lka009,lka009001,lka009001033,Wewelkandura(GN),Ratnapura,2008-06-15,0,Ds Office,2008,6,1
RA2008,RAINS,lka009,lka009001,lka009001018,Balangoda(GN),Ratnapura,2008-07-03,0,Ds Office,2008,7,1
RA2008,RAINS,lka009,lka009001,lka009001021,Metihakwala(GN),Ratnapura,2008-07-11,0,Ds Office,2008,7,1
RA2008,RAINS,lka009,lka009001,lka009001015,Bellankanda(GN),Ratnapura,2008-07-20,0,Ds Office,2008,7,1
RA2008,RAINS,lka009,lka009001,lka009001033,Samanpura(GN),Ratnapura,2008-07-24,0,Ds Office,2008,7,1
RA2008,RAINS,lka009,lka009001,lka009001021,Akaralla(GN),Ratnapura,2008-08-01,0,Ds Office,2008,8,1
RA2008,RAINS,lka009,lka009001,lka009001021,Hanuwala North(GN),Ratnapura,2008-08-01,0,Ds Office,2008,8,1
RA2008,RAINS,lka009,lka009001,lka009001021,Hanuwala South(GN),Ratnapura,2008-08-01,0,Ds Office,2008,8,1
RA2008,RAINS,lka009,lka009001,lka009001018,Massenna(GN),Ratnapura,2008-08-02,0,Ds Office,2008,8,1
RA2008,RAINS,lka009,lka009001,lka009001018,Jasinkanda(GN),Ratnapura,2008-08-11,0,ASD,2008,8,1
RA2008,RAINS,lka009,lka009001,lka009001018,Mawela(GN),Ratnapura,2008-08-11,0,Ds Office,2008,8,1
RA2008,RAINS,lka009,lka009001,lka009001033,Wevalkandura(GN),Ratnapura,2008-08-18,0,Ds Office,2008,8,1
RA2008,RAINS,lka009,lka009001,lka009001015,Maddethalawa(GN),Ratnapura,2008-08-20,0,Ds Office,2008,8,1
RA2008,RAINS,lka009,lka009001,lka009001009,Ellagawa(GN),Ratnapura,2008-08-21,0,Ds Office,2008,8,1
RA2008,RAINS,lka009,lka009001,lka009001015,Muttettuwegama(GN),Ratnapura,2008-08-26,0,Ds Office,2008,8,1
LA2008,LANDSLIDE,lka009,lka009001,lka009001051,Walakada(GN),Ratnapura,2008-09-12,0,LA10122008,2008,9,1
RA2008,RAINS,lka009,lka009001,lka009001033,Kathlana(GN),Ratnapura,2008-10-15,0,Ds Office,2008,10,1
LA2008,LANDSLIDE,lka009,lka009001,lka009001009,,Ratnapura,2008-10-17,0,EOC,2008,10,1
RA2008,RAINS,lka009,lka009001,lka009001021,Wallaketiya(GN),Ratnapura,2008-10-18,0,Ds Office,2008,10,1
LA2008,LANDSLIDE,lka009,lka009001,lka009001051,Kolonna(GN),Ratnapura,2008-10-20,0,EOC,2008,10,1
LA2008,LANDSLIDE,lka009,lka009001,lka009001051,Butkanda(GN),Ratnapura,2008-12-03,0,Ds Office,2008,12,1
LA2008,LANDSLIDE,lka009,lka009001,lka009001051,Ereporuwa(GN),Ratnapura,2008-12-03,0,Ds Office,2008,12,1
LA2008,LANDSLIDE,lka009,lka009001,lka009001051,Ittakanda(GN),Ratnapura,2008-12-03,0,Ds Office,2008,12,1
LA2008,LANDSLIDE,lka009,lka009001,lka009001051,Koppakanda(GN),Ratnapura,2008-12-03,0,Ds Office,2008,12,1
LA2008,LANDSLIDE,lka009,lka009001,lka009001051,Nedola,Ratnapura,2008-12-03,0,EOC,2008,12,1
LA2008,LANDSLIDE,lka009,lka009001,lka009001051,Ullinduwawa(GN),Ratnapura,2008-12-03,0,Ds Office,2008,12,1
RA2008,RAINS,lka009,lka009001,lka009001033,Panapola(GN),Ratnapura,2008-12-04,0,Ds Office,2008,12,1
LA2008,LANDSLIDE,lka009,lka009001,lka009001024,Pelmadulla Town(GN),Ratnapura,2008-12-28,0,EOC,2008,12,1
RA2009,RAINS,lka009,lka009001,lka009001039,Pahamunupanna(GN),Ratnapura,2009-01-07,0,Ds Office,2009,1,1
RA2009,RAINS,lka009,lka009001,lka009001018,Kiridigala(GN),Ratnapura,2009-01-10,0,Ds Office,2009,1,1
LA2009,LANDSLIDE,lka009,lka009001,lka009001021,Hunuwala North(GN),Ratnapura,2009-01-12,0,Ds Office,2009,1,1
LA2009,LANDSLIDE,lka009,lka009001,lka009001021,Hunuwala South(GN),Ratnapura,2009-01-12,0,Ds Office,2009,1,1
LA2009,LANDSLIDE,lka009,lka009001,lka009001021,Malmeekanda(GN),Ratnapura,2009-01-12,0,Ds Office,2009,1,1
LA2009,LANDSLIDE,lka009,lka009001,lka009001021,Meegahawela(GN),Ratnapura,2009-01-12,0,Ds Office,2009,1,1
LA2009,LANDSLIDE,lka009,lka009001,lka009001021,Metihakwala(GN),Ratnapura,2009-01-12,0,Ds Office,2009,1,1
RA2009,RAINS,lka009,lka009001,lka009001027,Amuwala(GN),Ratnapura,2009-02-07,0,Ds Office,2009,2,1
RA2009,RAINS,lka009,lka009001,lka009001009,Munasinhapura(GN),Ratnapura,2009-02-10,0,Ds Office,2009,2,1
RA2009,RAINS,lka009,lka009001,lka009001018,Horaketiya(GN),Ratnapura,2009-02-23,0,Ds Office,2009,2,1
RA2009,RAINS,lka009,lka009001,lka009001018,Balangoda(GN),Ratnapura,2009-03-05,0,Ds Office,2009,3,1
RA2009,RAINS,lka009,lka009001,lka009001036,Kiribathgala(GN),Ratnapura,2009-03-11,0,Ds Office,2009,3,1
LA2009,LANDSLIDE,lka009,lka009001,lka009001051,Walakada(GN),Ratnapura,2009-03-25,0,DV28032009,2009,3,1
RA2009,RAINS,lka009,lka009001,lka009001045,Ranwala(GN),Ratnapura,2009-04-06,0,Ds Office,2009,4,1
RA2009,RAINS,lka009,lka009001,lka009001039,Panapitiya North(GN),Ratnapura,2009-04-07,0,Ds Office,2009,4,1
RA2009,RAINS,lka009,lka009001,lka009001009,Kiriella(Gn),Ratnapura,2009-04-16,0,Ds Office,2009,4,1
RA2009,RAINS,lka009,lka009001,lka009001018,Balangoda(GN),Ratnapura,2009-04-17,0,Ds Office,2009,4,1
RA2009,RAINS,lka009,lka009001,lka009001018,Dehigasthalawa(GN),Ratnapura,2009-05-02,0,Ds Office,2009,5,1
RA2009,RAINS,lka009,lka009001,lka009001009,Akurana(GN),Ratnapura,2009-05-23,0,Ds Office,2009,5,1
RA2009,RAINS,lka009,lka009001,lka009001018,Welekumbura(GN),Ratnapura,2009-05-23,0,Ds Office,2009,5,1
LA2009,LANDSLIDE,lka009,lka009001,lka009001024,Dewalegama(GN),Ratnapura,2009-06-25,0,EOC,2009,6,1
RA2009,RAINS,lka009,lka009001,lka009001039,Nugawela West(GN),Ratnapura,2009-06-29,0,Ds Office,2009,6,1
RA2009,RAINS,lka009,lka009001,lka009001039,Atakalapanna(GN),Ratnapura,2009-06-30,0,Ds Office,2009,6,1
RA2009,RAINS,lka009,lka009001,lka009001039,Panapitiya South(GN),Ratnapura,2009-06-30,0,Ds Office,2009,6,1
RA2009,RAINS,lka009,lka009001,lka009001030,Pitakanda(GN),Ratnapura,2009-07-11,0,Ds Office,2009,7,1
RA2009,RAINS,lka009,lka009001,lka009001009,Epitawala(GN),Ratnapura,2009-07-14,0,Ds Office,2009,7,1
RA2009,RAINS,lka009,lka009001,lka009001009,Mudunkotuwa(GN),Ratnapura,2009-07-14,0,Ds Office,2009,7,1
LA2009,LANDSLIDE,lka009,lka009001,lka009001033,Dawgalagama(GN),Ratnapura,2009-08-16,0,Ds Offie,2009,8,1
LA2009,LANDSLIDE,lka009,lka009001,lka009001033,Delgoda East(GN),Ratnapura,2009-08-16,0,Ds Office,2009,8,1
LA2009,LANDSLIDE,lka009,lka009001,lka009001033,Delgoda West(GN),Ratnapura,2009-08-16,0,Ds Office,2009,8,1
LA2009,LANDSLIDE,lka009,lka009001,lka009001033,Gagalagamuwa(GN),Ratnapura,2009-08-16,0,Ds Office,2009,8,1
LA2009,LANDSLIDE,lka009,lka009001,lka009001033,Hagarangala(GN),Ratnapura,2009-08-16,0,Ds Office,2009,8,1
LA2009,LANDSLIDE,lka009,lka009001,lka009001033,Hapugoda(GN),Ratnapura,2009-08-16,0,Ds Office,2009,8,1
LA2009,LANDSLIDE,lka009,lka009001,lka009001033,Jathuwangoda(GN),Ratnapura,2009-08-16,0,Ds Office,2009,8,1
LA2009,LANDSLIDE,lka009,lka009001,lka009001033,Kalawana East(GN),Ratnapura,2009-08-16,0,Ds Office,2009,8,1
LA2009,LANDSLIDE,lka009,lka009001,lka009001033,Kalawana West(GN),Ratnapura,2009-08-16,0,Ds Office,2009,8,1
LA2009,LANDSLIDE,lka009,lka009001,lka009001033,Kodippilikanda(GN),Ratnapura,2009-08-16,0,Ds Office,2009,8,1
LA2009,LANDSLIDE,lka009,lka009001,lka009001033,Koswatta(GN),Ratnapura,2009-08-16,0,Ds Office,2009,8,1
LA2009,LANDSLIDE,lka009,lka009001,lka009001033,Kudawa(GN),Ratnapura,2009-08-16,0,Ds Office,2009,8,1
LA2009,LANDSLIDE,lka009,lka009001,lka009001033,Kudumiriya(GN),Ratnapura,2009-08-16,0,Ds Office,2009,8,1
LA2009,LANDSLIDE,lka009,lka009001,lka009001033,Kukulegam South(GN),Ratnapura,2009-08-16,0,Ds Office,2009,8,1
LA2009,LANDSLIDE,lka009,lka009001,lka009001033,Kukulegama North(GN),Ratnapura,2009-08-16,0,Ds Office,2009,8,1
LA2009,LANDSLIDE,lka009,lka009001,lka009001033,Meepagama(GN),Ratnapura,2009-08-16,0,Ds Office,2009,8,1
LA2009,LANDSLIDE,lka009,lka009001,lka009001033,Near The Kalawana Police Station,Ratnapura,2009-08-16,0,EOC,2009,8,1
LA2009,LANDSLIDE,lka009,lka009001,lka009001033,Pitagalakanda(GN),Ratnapura,2009-08-16,0,Ds Office,2009,8,1
LA2009,LANDSLIDE,lka009,lka009001,lka009001033,Samanpura(GN),Ratnapura,2009-08-16,0,Ds Office,2009,8,1
LA2009,LANDSLIDE,lka009,lka009001,lka009001033,Thapassarakanda(GN),Ratnapura,2009-08-16,0,Ds Office,2009,8,1
LA2009,LANDSLIDE,lka009,lka009001,lka009001033,Thuduwa(GN),Ratnapura,2009-08-16,0,Ds Office,2009,8,1
LA2009,LANDSLIDE,lka009,lka009001,lka009001033,Wathurawa(GN),Ratnapura,2009-08-16,0,Ds Office,2009,8,1
LA2009,LANDSLIDE,lka009,lka009001,lka009001033,Weddagala East(GN),Ratnapura,2009-08-16,0,Ds Office,2009,8,1
LA2009,LANDSLIDE,lka009,lka009001,lka009001033,Weddagala West(GN),Ratnapura,2009-08-16,0,Ds Office,2009,8,1
LA2009,LANDSLIDE,lka009,lka009001,lka009001033,Wembiyagoda(GN),Ratnapura,2009-08-16,0,Ds Office,2009,8,1
LA2009,LANDSLIDE,lka009,lka009001,lka009001033,Wewagama(GN),Ratnapura,2009-08-16,0,Ds Office,2009,8,1
LA2009,LANDSLIDE,lka009,lka009001,lka009001033,Wewelkandura(GN),Ratnapura,2009-08-16,0,Ds Office,2009,8,1
RA2009,RAINS,lka009,lka009001,lka009001009,Holeepitiya(GN),Ratnapura,2009-08-16,0,Ds Office,2009,8,1
RA2009,RAINS,lka009,lka009001,lka009001009,Ellagawa(GN),Ratnapura,2009-09-05,0,Ds Office,2009,9,1
RA2009,RAINS,lka009,lka009001,lka009001009,Ellawala(GN),Ratnapura,2009-09-05,0,Ds Office,2009,9,1
RA2009,RAINS,lka009,lka009001,lka009001018,Pettigala(GN),Ratnapura,2009-09-11,0,Ds Office,2009,9,1
LA2009,LANDSLIDE,lka009,lka009001,lka009001012,,Ratnapura,2009-10-06,0,Ds Office,2009,10,1
RA2009,RAINS,lka009,lka009001,lka009001021,Pelenkanda(GN),Ratnapura,2009-10-09,0,Ds Office,2009,10,1
RA2009,RAINS,lka009,lka009001,lka009001018,Pettigala(GN),Ratnapura,2009-10-24,0,Ds Office,2009,10,1
RA2009,RAINS,lka009,lka009001,lka009001048,Yodagama(GN),Ratnapura,2009-11-11,0,Ds Office,2009,11,1
RA2009,RAINS,lka009,lka009001,lka009001018,Kiridigala(GN),Ratnapura,2009-11-20,0,Ds Office,2009,11,1
LA2009,LANDSLIDE,lka009,lka009001,lka009001018,Pallekanda(GN),Ratnapura,2009-11-21,0,EOC,2009,11,1
RA2009,RAINS,lka009,lka009001,lka009001018,Horaketiya(GN),Ratnapura,2009-11-21,0,Ds Office,2009,11,1
RA2009,RAINS,lka009,lka009001,lka009001018,Pallekanda(GN),Ratnapura,2009-11-21,0,Ds Office,2009,11,1
RA2009,RAINS,lka009,lka009001,lka009001018,Thumbagoda(GN),Ratnapura,2009-11-21,0,Ds Office,2009,11,1
RA2009,RAINS,lka009,lka009001,lka009001018,,Ratnapura,2009-11-21,0,EOC,2009,11,1
RA2009,RAINS,lka009,lka009001,lka009001039,,Ratnapura,2009-11-21,0,EOC,2009,11,1
LA2010,LANDSLIDE,lka009,lka009001,lka009001051,Buthkanda(GN),Ratnapura,2010-03-12,0,EOC,2010,3,1
LA2010,LANDSLIDE,lka009,lka009001,lka009001003,Getahetta(GN),Ratnapura,2010-05-17,0,EOC,2010,5,1
LA2010,LANDSLIDE,lka009,lka009001,lka009001003,Hulandoowa(GN),Ratnapura,2010-05-17,0,EOC,2010,5,1
LA2010,LANDSLIDE,lka009,lka009001,lka009001051,Ittekanda(GN),Ratnapura,2010-05-17,0,EOC,2010,5,1
LA2010,LANDSLIDE,lka009,lka009001,lka009001003,Kalatuwawa East(GN),Ratnapura,2010-05-17,0,EOC,2010,5,1
LA2010,LANDSLIDE,lka009,lka009001,lka009001003,Kalatuwawa West(GN),Ratnapura,2010-05-17,0,EOC,2010,5,1
LA2010,LANDSLIDE,lka009,lka009001,lka009001003,Meennana(GN),Ratnapura,2010-05-17,0,EOC,2010,5,1
LA2010,LANDSLIDE,lka009,lka009001,lka009001003,Walavita(GN),Ratnapura,2010-05-17,0,EOC,2010,5,1
LA2010,LANDSLIDE,lka009,lka009001,lka009001051,Wijeriya(GN),Ratnapura,2010-05-17,0,EOC,2010,5,1
LA2010,LANDSLIDE,lka009,lka009001,lka009001051,Yakmaditta(GN),Ratnapura,2010-05-17,0,EOC,2010,5,1
RA2010,RAINS,lka009,lka009001,lka009001012,Samagipura(GN),Ratnapura,2010-05-17,0,EOC,2010,5,1
LA2010,LANDSLIDE,lka009,lka009001,lka009001012,Durekkanda(GN),Ratnapura,2010-06-19,0,EOC,2010,6,1
RA2010,RAINS,lka009,lka009001,lka009001021,Metihakwala(GN),Ratnapura,2010-10-29,0,EOC,2010,10,1
RA2010,RAINS,lka009,lka009001,lka009001021,Hunuwala South(GN),Ratnapura,2010-11-28,0,EOC,2010,11,1
RA2010,RAINS,lka009,lka009001,lka009001021,Udawela(GN),Ratnapura,2010-11-28,0,EOC,2010,11,1
135612,LANDSLIDE,lka009,lka009001,lka009001021,,Ratnapura,2011-02-05,0,DMC EOC,2011,2,1
135455,LANDSLIDE,lka009,lka009001,lka009001039,Yahinna GN,Ratnapura,2011-03-01,0,EOC-DOB,2011,3,1
135493,LANDSLIDE,lka009,lka009001,lka009001039,Yahinna,Ratnapura,2011-03-01,0,DMC-EOC-DOB,2011,3,1
135485,LANDSLIDE,lka009,lka009001,lka009001012,Mihindu Gama,Ratnapura,2011-04-30,0,DMC-EOC-DOB,2011,4,1
135459,RAINS,lka009,lka009001,lka009001012,SUPUGASTHANNA,Ratnapura,2011-09-01,0,EOC-DOB,2011,9,1
135717,RAINS,lka009,lka009001,lka009001042,,Ratnapura,2011-11-25,0,DMC EOC,2011,11,1
136809,RAINS,lka009,lka009001,lka009001030,,Ratnapura,2011-12-12,0,DDMCU-Ratnapura,2011,12,1
136055,LANDSLIDE,lka009,lka009001,lka009001003,,Ratnapura,2012-01-11,6,DDMCU,2012,1,1
136057,LANDSLIDE,lka009,lka009001,lka009001021,,Ratnapura,2012-01-11,6,DDMCU,2012,1,1
136058,LANDSLIDE,lka009,lka009001,lka009001009,,Ratnapura,2012-01-11,6,DDMCU,2012,1,1
136059,LANDSLIDE,lka009,lka009001,lka009001027,,Ratnapura,2012-01-11,6,DDMCU,2012,1,1
136060,LANDSLIDE,lka009,lka009001,lka009001030,,Ratnapura,2012-01-11,6,DDMCU,2012,1,1
136056,LANDSLIDE,lka009,lka009001,lka009001012,,Ratnapura,2012-11-29,0,DDMCU,2012,11,1
137011,LANDSLIDE,lka009,lka009001,lka009001012,,Ratnapura,2014-02-06,2,DDMCU-Ratnapura,2014,2,1